Date,Open,High,Low,Close,Adj Close,Volume
2022-10-17,57.000000,58.919998,57.000000,58.540001,55.823135,549362
2022-10-18,59.279999,60.020000,58.619999,58.619999,55.899418,462529
2022-10-19,59.000000,59.259998,57.119999,57.779999,55.098404,574911
2022-10-20,57.700001,58.880001,56.980000,58.480000,55.765919,446391
2022-10-21,57.619999,57.980000,56.799999,57.520000,54.850471,688024
2022-10-24,58.040001,58.959999,56.799999,57.240002,54.583469,702702
2022-10-25,57.580002,58.180000,56.000000,57.480000,54.812328,493113
2022-10-26,57.340000,58.320000,56.980000,57.919998,55.231907,459618
2022-10-27,57.799999,58.160000,56.599998,57.540001,54.869545,618173
2022-10-28,57.020000,57.320000,55.619999,57.020000,54.373676,689205
2022-10-31,57.380001,57.459999,55.799999,56.599998,53.973167,647711
2022-11-01,57.119999,58.660000,56.939999,57.459999,54.793255,618050
2022-11-02,57.619999,58.400002,56.759998,56.939999,54.297390,529063
2022-11-03,56.320000,56.400002,54.919998,56.060001,53.458233,867439
2022-11-04,56.240002,57.680000,55.700001,57.200001,54.545322,763086
2022-11-07,56.599998,59.000000,56.500000,58.320000,55.613342,790628
2022-11-08,58.439999,59.180000,57.340000,57.340000,54.678825,696449
2022-11-09,57.340000,58.279999,56.320000,57.180000,54.526253,632150
2022-11-10,56.860001,58.680000,56.020000,58.660000,55.937565,1246970
2022-11-11,59.400002,61.180000,59.279999,59.759998,56.986511,1668596
2022-11-14,60.480000,60.799999,59.020000,59.480000,56.719505,520021
2022-11-15,59.779999,60.799999,59.480000,60.419998,57.615879,738786
2022-11-16,60.020000,60.060001,56.180000,57.060001,54.411823,1389378
2022-11-17,57.279999,57.939999,56.599998,57.939999,55.250977,579823
2022-11-18,58.299999,59.639999,57.860001,58.919998,56.185493,728119
2022-11-21,58.660000,58.660000,57.820000,58.200001,55.498913,450476
2022-11-22,57.880001,58.599998,57.360001,58.419998,55.708702,481155
2022-11-23,58.419998,58.520000,57.360001,58.180000,55.479839,520320
2022-11-24,58.160000,59.279999,58.099998,58.599998,55.880348,530903
2022-11-25,58.840000,58.900002,57.980000,58.660000,55.937565,328442
2022-11-28,58.200001,58.299999,57.720001,58.020000,55.327267,404893
2022-11-29,58.000000,58.360001,57.360001,58.000000,55.308193,539164
2022-11-30,58.360001,59.500000,58.299999,58.340000,55.632416,1524347
2022-12-01,58.820000,59.099998,57.380001,57.540001,54.869545,804117
2022-12-02,57.500000,58.540001,57.160000,58.419998,55.708702,620493
2022-12-05,59.000000,59.279999,58.279999,58.959999,56.223640,607227
2022-12-06,59.000000,59.419998,57.520000,58.360001,55.651485,587589
2022-12-07,58.180000,58.540001,57.000000,57.000000,54.354607,548404
2022-12-08,56.520000,57.459999,56.099998,56.520000,53.896881,638363
2022-12-09,56.639999,57.060001,55.660000,56.639999,54.011311,570257
2022-12-12,56.400002,56.560001,55.700001,55.880001,53.286587,390348
2022-12-13,56.040001,57.200001,55.459999,55.459999,52.886078,850573
2022-12-14,55.439999,55.880001,54.860001,55.160000,52.599998,704327
2022-12-15,54.799999,55.119999,52.799999,52.799999,50.349529,1161452
2022-12-16,52.900002,53.439999,51.959999,51.959999,49.548512,2121739
2022-12-19,52.020000,53.000000,51.520000,51.779999,49.376865,921948
2022-12-20,51.299999,51.439999,50.680000,50.919998,48.556778,774721
2022-12-21,51.040001,51.900002,50.619999,51.599998,49.205219,564799
2022-12-22,51.599998,51.799999,49.790001,50.340000,48.003700,1086660
2022-12-23,50.320000,51.020000,50.099998,50.459999,48.118130,528562
2022-12-27,50.939999,51.240002,50.459999,50.619999,48.270702,348247
2022-12-28,50.599998,50.599998,49.919998,50.200001,47.870197,456312
2022-12-29,50.000000,51.380001,49.950001,51.299999,48.919144,530063
2022-12-30,51.000000,51.240002,50.560001,51.240002,48.861931,322330
2023-01-02,51.540001,53.020000,51.500000,52.660000,50.216026,621933
2023-01-03,52.599998,53.680000,52.560001,53.000000,50.540245,522563
2023-01-04,53.299999,54.279999,53.180000,53.860001,51.360332,591639
2023-01-05,53.680000,54.900002,53.480000,54.520000,51.989704,551544
2023-01-06,54.459999,55.220001,53.480000,54.900002,52.352070,516510
2023-01-09,55.439999,55.939999,54.779999,55.939999,53.343800,715804
2023-01-10,55.799999,57.139999,55.700001,56.799999,54.163887,837682
2023-01-11,56.880001,57.220001,56.540001,56.720001,54.087601,770697
2023-01-12,56.220001,56.939999,56.080002,56.259998,53.648949,1091503
2023-01-13,56.419998,56.419998,54.380001,55.060001,52.504642,1463442
2023-01-16,55.240002,55.599998,54.880001,55.279999,52.714428,365898
2023-01-17,55.439999,55.980000,54.860001,55.639999,53.057724,654265
2023-01-18,55.500000,55.560001,54.919998,55.439999,52.867004,479352
2023-01-19,55.340000,55.439999,54.080002,54.259998,51.741768,707319
2023-01-20,54.700001,54.840000,54.000000,54.840000,52.294853,473480
2023-01-23,55.220001,55.560001,54.520000,54.860001,52.313923,390634
2023-01-24,55.020000,55.279999,54.099998,54.660000,52.123203,674767
2023-01-25,54.720001,55.060001,53.520000,53.860001,51.360332,846090
2023-01-26,54.299999,54.520000,54.060001,54.160000,51.646412,694716
2023-01-27,54.160000,54.160000,54.160000,54.160000,51.646412,0
2023-01-30,54.599998,54.959999,54.180000,54.680000,52.142277,611552
2023-01-31,54.700001,54.880001,53.900002,54.759998,52.218563,848288
2023-02-01,55.099998,55.500000,54.400002,55.500000,52.924221,862085
2023-02-02,56.000000,57.900002,55.520000,57.660000,54.983974,1071681
2023-02-03,57.220001,58.500000,56.540001,57.480000,54.812328,1052167
2023-02-06,57.660000,57.860001,56.220001,56.680000,54.049458,685689
2023-02-07,56.779999,56.919998,55.959999,56.779999,54.144814,620213
2023-02-08,56.919998,56.919998,55.439999,55.939999,53.343800,776728
2023-02-09,56.480000,57.259998,56.400002,56.599998,53.973167,690107
2023-02-10,56.560001,56.759998,54.799999,55.119999,52.561855,969071
2023-02-13,55.400002,55.500000,54.759998,54.939999,52.390209,469470
2023-02-14,55.380001,55.740002,54.740002,55.259998,52.695358,605769
2023-02-15,55.459999,55.619999,55.000000,55.320000,52.752575,597419
2023-02-16,55.700001,56.480000,55.540001,56.000000,53.401016,728162
2023-02-17,55.779999,56.020000,55.299999,55.599998,53.019577,744840
2023-02-20,56.119999,56.160000,55.400002,55.560001,52.981438,542164
2023-02-21,55.520000,55.560001,54.540001,54.860001,52.313923,623850
2023-02-22,54.700001,54.900002,54.080002,54.660000,52.123203,537658
2023-02-23,54.980000,55.299999,54.580002,54.580002,52.046921,538909
2023-02-24,54.720001,54.779999,53.119999,53.119999,50.654675,1072307
2023-02-27,53.400002,53.759998,53.340000,53.360001,50.883541,448864
2023-02-28,53.299999,53.779999,52.939999,53.759998,51.264973,820953
2023-03-01,54.099998,54.680000,53.880001,54.020000,51.512909,568020
2023-03-02,53.639999,54.459999,53.540001,54.259998,51.741768,522900
2023-03-03,53.980000,57.540001,53.520000,57.279999,54.621609,1782545
2023-03-06,57.459999,59.439999,57.200001,58.619999,55.899418,1800311
2023-03-07,58.299999,60.180000,58.299999,58.799999,56.071064,1172494
2023-03-08,58.639999,60.099998,58.639999,59.759998,56.986511,770582
2023-03-09,59.720001,59.779999,57.959999,58.480000,55.765919,685337
2023-03-10,57.200001,57.639999,56.380001,57.639999,54.964901,773675
2023-03-13,57.680000,57.740002,54.759998,55.400002,52.828861,1148624
2023-03-14,55.400002,55.400002,54.180000,54.619999,52.085060,1080691
2023-03-15,54.720001,55.180000,51.939999,51.939999,49.529442,2264386
2023-03-16,53.020000,53.500000,50.900002,52.200001,49.777374,2018336
2023-03-17,52.220001,53.020000,50.820000,51.099998,48.728424,1859119
2023-03-20,50.959999,51.020000,49.820000,50.799999,48.442348,1035933
2023-03-21,51.259998,52.320000,51.139999,52.160000,49.739231,780110
2023-03-22,52.240002,53.480000,52.119999,52.680000,50.235100,962460
2023-03-23,52.959999,53.099998,51.540001,52.000000,49.586658,915689
2023-03-24,51.799999,51.900002,50.439999,50.820000,48.461422,1125576
2023-03-27,51.380001,52.779999,51.320000,52.080002,49.662945,887116
2023-03-28,52.939999,53.119999,51.459999,51.520000,49.128933,632176
2023-03-29,51.720001,52.380001,51.080002,52.380001,49.949020,732215
2023-03-30,52.680000,53.419998,52.580002,53.119999,50.654675,692098
2023-03-31,53.360001,53.360001,52.639999,52.919998,50.463959,748673
2023-04-03,53.020000,53.340000,52.700001,52.779999,50.330456,559117
2023-04-04,53.000000,53.639999,52.619999,52.619999,50.177883,694283
2023-04-05,52.680000,52.840000,51.759998,52.119999,49.701088,717582
2023-04-06,51.939999,52.360001,51.660000,52.180000,49.758305,429899
2023-04-11,52.980000,53.599998,52.720001,52.919998,50.463959,686479
2023-04-12,52.900002,53.580002,52.599998,52.599998,50.158810,681834
2023-04-13,52.619999,52.959999,52.180000,52.500000,50.063454,694612
2023-04-14,52.860001,53.799999,52.799999,53.459999,50.978897,963370
2023-04-17,53.820000,53.880001,52.540001,52.540001,50.101597,914677
2023-04-18,52.700001,52.980000,52.220001,52.220001,49.796448,673358
2023-04-19,52.060001,52.459999,51.720001,52.360001,49.929951,539029
2023-04-20,52.259998,52.259998,49.980000,50.160000,47.832050,2019586
2023-04-21,50.619999,50.840000,50.080002,50.759998,48.404205,994956
2023-04-24,50.980000,51.459999,50.660000,50.919998,48.556778,616417
2023-04-25,50.820000,50.880001,49.889999,50.080002,47.755768,1027387
2023-04-26,50.000000,50.200001,49.540001,49.860001,47.545975,1013316
2023-04-27,49.799999,50.299999,49.360001,49.889999,47.574581,877771
2023-04-28,50.119999,50.560001,48.380001,50.480000,48.137199,1932900
2023-05-02,50.660000,50.919998,49.529999,49.630001,47.326653,959093
2023-05-03,49.900002,50.240002,49.049999,49.919998,47.603188,744825
2023-05-04,50.299999,50.520000,49.619999,50.040001,47.717621,694327
2023-05-05,50.220001,51.119999,50.060001,50.959999,48.594925,973846
2023-05-08,51.200001,51.700001,50.900002,51.599998,49.205219,669121
2023-05-09,51.799999,51.959999,51.020000,51.240002,48.861931,570237
2023-05-10,51.580002,51.840000,51.080002,51.320000,48.938217,469781
2023-05-11,51.520000,52.680000,51.240002,52.340000,49.910877,1128331
2023-05-12,52.720001,52.840000,51.799999,52.439999,50.006237,906980
2023-05-15,52.860001,53.459999,52.099998,52.259998,49.834587,809060
2023-05-16,52.020000,52.259998,51.299999,51.400002,49.014503,916421
2023-05-17,51.139999,51.560001,50.759998,51.240002,48.861931,546708
2023-05-18,51.619999,53.360001,51.480000,53.320000,50.845394,991117
2023-05-19,53.520000,54.419998,53.340000,53.720001,51.226833,1099330
2023-05-22,53.700001,54.740002,53.619999,54.599998,52.065987,773705
2023-05-23,54.759998,55.900002,54.580002,55.520000,52.943295,1295470
2023-05-24,55.220001,55.299999,54.000000,54.240002,51.722698,899730
2023-05-25,54.599998,54.599998,53.680000,53.919998,51.417549,428642
2023-05-26,54.139999,54.700001,53.860001,54.459999,51.932487,468847
2023-05-29,54.900002,55.000000,54.060001,54.279999,51.760841,302360
2023-05-30,54.200001,54.820000,53.939999,54.020000,51.512909,482486
2023-05-31,53.820000,53.900002,51.740002,51.900002,49.491299,1966371
2023-06-01,52.259998,52.639999,51.860001,52.220001,49.796448,681528
2023-06-02,52.860001,54.360001,52.639999,54.160000,51.646412,1126714
2023-06-05,54.380001,55.340000,54.060001,55.200001,52.638145,819176
2023-06-06,54.980000,55.380001,54.880001,55.200001,52.638145,542914
2023-06-07,55.320000,55.400002,54.560001,55.299999,52.733501,641230
2023-06-08,55.279999,56.639999,55.220001,55.759998,53.172153,701388
2023-06-09,56.000000,56.480000,55.740002,56.459999,53.839664,574028
2023-06-12,56.779999,57.180000,56.560001,56.820000,54.182957,823542
2023-06-13,57.500000,57.680000,57.020000,57.599998,54.926758,952279
2023-06-14,58.000000,58.860001,57.939999,57.939999,55.250977,1051605
2023-06-15,58.000000,58.020000,56.740002,57.459999,54.793255,708578
2023-06-16,57.639999,57.759998,57.200001,57.360001,54.697899,1028508
2023-06-19,57.080002,57.799999,57.080002,57.619999,54.945827,652356
2023-06-20,57.480000,57.619999,56.380001,56.480000,53.858738,953059
2023-06-21,56.500000,56.919998,55.520000,55.720001,53.134010,773234
2023-06-22,54.740002,55.020000,53.660000,54.680000,52.142277,1369921
2023-06-23,54.720001,54.840000,53.720001,54.139999,51.627338,932124
2023-06-26,54.360001,54.680000,53.520000,54.279999,51.760841,779314
2023-06-27,54.639999,54.900002,53.320000,53.639999,51.150543,1090214
2023-06-28,53.820000,54.980000,53.799999,54.799999,52.256706,1034922
2023-06-29,55.119999,55.500000,54.820000,54.900002,52.352070,754271
2023-06-30,55.400002,55.560001,54.900002,55.160000,52.599998,919931
2023-07-03,53.240002,54.040001,53.240002,53.340000,53.340000,795841
2023-07-04,53.400002,53.500000,52.919998,53.080002,53.080002,616228
2023-07-05,52.740002,53.160000,52.419998,52.919998,52.919998,652227
2023-07-06,52.560001,52.560001,51.619999,51.939999,51.939999,827714
2023-07-07,52.000000,52.740002,51.480000,52.599998,52.599998,759249
2023-07-10,52.540001,52.680000,52.020000,52.419998,52.419998,513771
2023-07-11,52.779999,53.040001,52.119999,52.959999,52.959999,533606
2023-07-12,53.000000,53.700001,52.720001,53.619999,53.619999,733405
2023-07-13,53.639999,54.080002,53.400002,53.700001,53.700001,848916
2023-07-14,53.540001,53.779999,53.200001,53.759998,53.759998,498487
2023-07-17,53.360001,53.540001,53.040001,53.380001,53.380001,449784
2023-07-18,53.259998,53.959999,53.080002,53.720001,53.720001,448757
2023-07-19,53.959999,54.119999,53.599998,54.040001,54.040001,619086
2023-07-20,53.900002,54.439999,53.779999,54.040001,54.040001,499077
2023-07-21,53.900002,54.459999,53.700001,54.000000,54.000000,446536
2023-07-24,53.799999,54.459999,53.660000,54.459999,54.459999,519256
2023-07-25,54.500000,54.939999,54.240002,54.299999,54.299999,604145
2023-07-26,54.340000,54.439999,52.799999,53.639999,53.639999,885443
2023-07-27,53.779999,53.860001,52.619999,53.799999,53.799999,761327
2023-07-28,53.560001,53.939999,53.099998,53.740002,53.740002,625151
2023-07-31,53.880001,54.279999,53.779999,53.779999,53.779999,560962
2023-08-01,53.939999,54.040001,52.980000,53.380001,53.380001,660402
2023-08-02,52.720001,53.000000,52.360001,52.700001,52.700001,614211
2023-08-03,52.500000,52.860001,52.000000,52.299999,52.299999,553952
2023-08-04,52.580002,52.919998,52.200001,52.360001,52.360001,379094
2023-08-07,52.299999,52.700001,51.939999,52.139999,52.139999,495119
2023-08-08,51.900002,52.200001,49.980000,50.639999,50.639999,1819985
2023-08-09,50.959999,51.580002,50.639999,50.639999,50.639999,850838
2023-08-10,50.759998,51.459999,50.599998,51.080002,51.080002,580182
2023-08-11,51.000000,51.299999,50.580002,50.680000,50.680000,721569
2023-08-14,50.599998,50.880001,50.220001,50.320000,50.320000,538262
2023-08-15,50.320000,50.540001,49.919998,50.240002,50.240002,1013111
2023-08-16,50.040001,50.099998,49.779999,49.919998,49.919998,604226
2023-08-17,49.790001,50.200001,49.560001,49.689999,49.689999,528636
2023-08-18,49.500000,49.529999,48.189999,48.980000,48.980000,1266728
2023-08-21,48.810001,49.520000,48.810001,49.029999,49.029999,451931
2023-08-22,49.439999,49.459999,49.029999,49.119999,49.119999,437828
2023-08-23,49.080002,49.419998,48.770000,49.130001,49.130001,389105
2023-08-24,49.419998,49.540001,48.580002,48.680000,48.680000,475173
2023-08-25,48.549999,48.889999,48.509998,48.669998,48.669998,335817
2023-08-28,49.000000,49.119999,48.529999,48.880001,48.880001,359517
2023-08-29,49.080002,49.639999,49.000000,49.520000,49.520000,577120
2023-08-30,49.650002,49.980000,49.349998,49.630001,49.630001,382394
2023-08-31,49.720001,50.020000,49.500000,49.570000,49.570000,688037
2023-09-01,49.279999,49.279999,48.200001,48.500000,48.500000,1340506
2023-09-04,48.599998,49.139999,48.580002,48.689999,48.689999,539544
2023-09-05,48.580002,49.020000,48.130001,49.009998,49.009998,613432
2023-09-06,48.880001,49.439999,48.680000,48.860001,48.860001,370398
2023-09-07,48.700001,48.790001,48.020000,48.349998,48.349998,606533
2023-09-08,48.419998,48.439999,47.400002,48.080002,48.080002,699132
2023-09-11,48.279999,48.669998,48.169998,48.459999,48.459999,473493
2023-09-12,48.759998,49.430000,48.410000,48.900002,48.900002,663419
2023-09-13,48.860001,50.320000,48.730000,48.849998,48.849998,852042
2023-09-14,48.799999,48.820000,47.759998,48.529999,48.529999,889829
2023-09-15,48.900002,49.340000,48.619999,49.009998,49.009998,1564965
2023-09-18,49.099998,49.130001,47.529999,47.740002,47.740002,1490179
2023-09-19,47.910000,48.680000,47.820000,48.150002,48.150002,976073
2023-09-20,48.200001,49.849998,48.200001,49.490002,49.490002,1172097
2023-09-21,49.020000,49.380001,48.389999,48.959999,48.959999,683232
2023-09-22,48.639999,49.290001,48.340000,49.000000,49.000000,605037
2023-09-25,48.849998,48.849998,48.169998,48.599998,48.599998,553224
2023-09-26,48.459999,48.500000,46.619999,46.900002,46.900002,1680000
2023-09-27,46.900002,47.310001,46.430000,46.700001,46.700001,614950
2023-09-28,46.529999,46.560001,45.549999,46.209999,46.209999,1145797
2023-09-29,46.430000,46.959999,46.320000,46.650002,46.650002,678334
2023-10-02,46.900002,47.470001,46.430000,46.650002,46.650002,539427
2023-10-03,46.500000,46.619999,45.990002,46.169998,46.169998,492776
2023-10-04,45.790001,46.310001,45.060001,46.160000,46.160000,510865
2023-10-05,46.080002,46.330002,45.900002,45.970001,45.970001,376662
2023-10-06,46.000000,46.450001,45.619999,46.080002,46.080002,619814
2023-10-09,45.900002,45.959999,45.400002,45.750000,45.750000,511151
2023-10-10,45.889999,47.160000,45.889999,46.580002,46.580002,1296991
2023-10-11,46.410000,47.560001,46.189999,47.160000,47.160000,826075
2023-10-12,47.540001,47.910000,47.029999,47.099998,47.099998,535199
2023-10-13,47.000000,47.310001,46.400002,46.529999,46.529999,623768
2023-10-16,46.570000,47.119999,46.230000,46.849998,46.849998,482626
2023-10-17,46.799999,46.799999,46.020000,46.650002,46.650002,693969
2023-10-18,46.639999,47.060001,46.270000,46.380001,46.380001,402855
2023-10-19,46.000000,46.650002,45.320000,45.810001,45.810001,935064
2023-10-20,45.410000,45.410000,44.450001,44.599998,44.599998,1649253
2023-10-23,44.849998,44.860001,43.150002,43.779999,43.779999,1610696
2023-10-24,43.540001,43.630001,43.150002,43.340000,43.340000,657812
2023-10-25,43.450001,43.490002,42.709999,43.189999,43.189999,748206
